Date,Open,High,Low,Close,Volume,marketCap
2018/2/6,7051.75,7850.7,6048.26,7754,13999800320,1.30658E+11
2018/2/7,7755.49,8509.11,7236.79,7621.3,9169280000,1.28435E+11
2018/2/8,7637.86,8558.77,7637.86,8265.59,9346750464,1.39307E+11
2018/2/9,8271.84,8736.98,7884.71,8736.98,6784820224,1.47266E+11
2018/2/10,8720.08,9122.55,8295.47,8621.9,7780960256,1.45342E+11
2018/2/11,8616.13,8616.13,7931.1,8129.97,6122189824,1.37065E+11
2018/2/12,8141.43,8985.92,8141.43,8926.57,6256439808,1.50513E+11
2018/2/13,8926.72,8958.47,8455.41,8598.31,5696719872,1.44996E+11
2018/2/14,8599.92,9518.54,8599.92,9494.63,7909819904,1.60132E+11
2018/2/15,9488.32,10234.8,9395.58,10166.4,9062540288,1.71478E+11
2018/2/16,10135.7,10324.1,9824.82,10233.9,7296159744,1.72637E+11
2018/2/17,10207.5,11139.5,10149.4,11112.7,8660880384,1.87482E+11
2018/2/18,11123.4,11349.8,10326,10551.8,8744009728,1.78041E+11
2018/2/19,10552.6,11273.8,10513.2,11225.3,7652089856,1.89427E+11
2018/2/20,11231.8,11958.5,11231.8,11403.7,9926540288,1.92458E+11
2018/2/21,11372.2,11418.5,10479.1,10690.4,9405339648,1.80442E+11
2018/2/22,10660.4,11039.1,9939.09,10005,8040079872,1.68892E+11
2018/2/23,9937.07,10487.3,9734.56,10301.1,7739500032,1.73909E+11
2018/2/24,10287.7,10597.2,9546.97,9813.07,6917929984,1.65688E+11
2018/2/25,9796.42,9923.22,9407.06,9664.73,5706939904,1.63204E+11
2018/2/26,9669.43,10475,9501.73,10366.7,7287690240,1.75076E+11
2018/2/27,10393.9,10878.5,10246.1,10725.6,6966179840,1.81159E+11
2018/2/28,10687.2,11089.8,10393.1,10397.9,6936189952,1.75644E+11
2018/3/1,10385,11052.3,10352.7,10951,7317279744,1.8501E+11
2018/3/2,10977.4,11189,10850.1,11086.4,7620590080,1.87319E+11
2018/3/3,11101.9,11528.2,11002.4,11489.7,6690570240,1.94159E+11
2018/3/4,11497.4,11512.6,11136.1,11512.6,6084149760,1.94567E+11
2018/3/5,11532.4,11704.1,11443.9,11573.3,6468539904,1.95615E+11
2018/3/6,11500.1,11500.1,10694.3,10779.9,6832169984,1.82225E+11
2018/3/7,10803.9,10929.5,9692.12,9965.57,8797910016,1.6848E+11
2018/3/8,9951.44,10147.4,9335.87,9395.01,7186089984,1.58852E+11
2018/3/9,9414.69,9466.35,8513.03,9337.55,8704190464,1.57898E+11
2018/3/10,9350.59,9531.32,8828.47,8866,5386319872,1.4994E+11
2018/3/11,8852.78,9711.89,8607.12,9578.63,6296370176,1.6201E+11
2018/3/12,9602.93,9937.5,8956.43,9205.12,6457399808,1.55711E+11
2018/3/13,9173.04,9470.38,8958.19,9194.85,5991139840,1.55556E+11
2018/3/14,9214.65,9355.85,8068.59,8269.81,6438230016,1.39921E+11
2018/3/15,8290.76,8428.35,7783.05,8300.86,6834429952,1.40461E+11
2018/3/16,8322.91,8585.15,8005.31,8338.35,5289379840,1.41112E+11
2018/3/17,8321.91,8346.53,7812.82,7916.88,4426149888,1.33993E+11
2018/3/18,7890.52,8245.51,7397.99,8223.68,6639190016,1.39202E+11
2018/3/19,8344.12,8675.87,8182.4,8630.65,6729110016,1.46108E+11
2018/3/20,8619.67,9051.02,8389.89,8913.47,6361789952,1.5091E+11
2018/3/21,8937.48,9177.37,8846.33,8929.28,6043129856,1.51194E+11
2018/3/22,8939.44,9100.71,8564.9,8728.47,5530390016,1.47809E+11
2018/3/23,8736.25,8879.62,8360.62,8879.62,5954120192,1.50384E+11
2018/3/24,8901.95,8996.18,8665.7,8668.12,5664600064,1.46819E+11
2018/3/25,8612.81,8682.01,8449.1,8495.78,4569880064,1.43914E+11
2018/3/26,8498.47,8530.08,7921.43,8209.4,5921039872,1.39078E+11
2018/3/27,8200,8232.78,7797.28,7833.04,5378250240,1.32717E+11
2018/3/28,7836.83,8122.89,7809.17,7954.48,4935289856,1.34788E+11
2018/3/29,7979.07,7994.33,7081.38,7165.7,6361229824,1.21436E+11
2018/3/30,7171.45,7276.66,6683.93,6890.52,6289509888,1.16787E+11
2018/3/31,6892.48,7207.85,6863.52,6973.53,4553269760,1.18205E+11
2018/4/1,7003.06,7060.95,6526.87,6844.23,4532100096,1.16027E+11
2018/4/2,6844.86,7135.47,6816.58,7083.8,4333440000,1.20102E+11
2018/4/3,7102.26,7530.94,7072.49,7456.11,5499700224,1.26429E+11
2018/4/4,7456.41,7469.88,6803.88,6853.84,4936000000,1.1623E+11
2018/4/5,6848.65,6933.82,6644.8,6811.47,5639320064,1.15524E+11
2018/4/6,6815.96,6857.49,6575,6636.32,3766810112,1.12565E+11
2018/4/7,6630.51,7050.54,6630.51,6911.09,3976610048,1.17241E+11
2018/4/8,6919.98,7111.56,6919.98,7023.52,3652499968,1.19163E+11
2018/4/9,7044.32,7178.11,6661.99,6770.73,4894060032,1.14886E+11
2018/4/10,6795.44,6872.41,6704.15,6834.76,4272750080,1.15978E+11
2018/4/11,6843.47,6968.32,6817.59,6968.32,4641889792,1.18267E+11
2018/4/12,6955.38,7899.23,6806.51,7889.25,8906250240,1.33913E+11
2018/4/13,7901.09,8183.96,7758.93,7895.96,7764460032,1.34043E+11
2018/4/14,7874.67,8140.71,7846,7986.24,5191430144,1.35589E+11
2018/4/15,7999.33,8338.42,7999.33,8329.11,5244480000,1.41427E+11
2018/4/16,8337.57,8371.15,7925.73,8058.67,5631309824,1.36849E+11
2018/4/17,8071.66,8285.96,7881.72,7902.09,6900879872,1.34207E+11
2018/4/18,7944.43,8197.8,7886.01,8163.42,6529909760,1.38661E+11
2018/4/19,8159.27,8298.69,8138.78,8294.31,7063209984,1.40903E+11
2018/4/20,8286.88,8880.23,8244.54,8845.83,8438110208,1.50287E+11
2018/4/21,8848.79,8997.57,8652.15,8895.58,7548550144,1.5115E+11
2018/4/22,8925.06,9001.64,8779.61,8802.46,6629899776,1.49586E+11
2018/4/23,8794.39,8958.55,8788.81,8930.88,6925190144,1.51785E+11
2018/4/24,8934.34,9732.61,8927.83,9697.5,10678800384,1.64833E+11
2018/4/25,9701.03,9745.32,8799.84,8845.74,11083100160,1.50369E+11
2018/4/26,8867.32,9281.51,8727.09,9281.51,8970559488,1.57793E+11
2018/4/27,9290.63,9375.47,8987.05,8987.05,7566289920,1.52803E+11
2018/4/28,8939.27,9412.09,8931.99,9348.48,7805479936,1.58963E+11
2018/4/29,9346.41,9531.49,9193.71,9419.08,8853000192,1.60182E+11
2018/4/30,9426.11,9477.14,9166.81,9240.55,8673920000,1.57164E+11
2018/5/1,9251.47,9255.88,8891.05,9119.01,7713019904,1.55114E+11
2018/5/2,9104.6,9256.52,9015.14,9235.92,7558159872,1.5712E+11
2018/5/3,9233.97,9798.33,9188.15,9743.86,10207299584,1.65778E+11
2018/5/4,9695.5,9779.2,9585.96,9700.76,8217829888,1.65063E+11
2018/5/5,9700.28,9964.5,9695.12,9858.15,7651939840,1.6776E+11
2018/5/6,9845.31,9940.14,9465.25,9654.8,7222280192,1.64317E+11
2018/5/7,9645.67,9665.85,9231.53,9373.01,7394019840,1.59538E+11
2018/5/8,9380.87,9462.75,9127.77,9234.82,7415869952,1.57202E+11
2018/5/9,9223.73,9374.76,9031.62,9325.18,7226890240,1.58759E+11
2018/5/10,9325.96,9396.04,9040.52,9043.94,6906699776,1.53988E+11
2018/5/11,9052.96,9052.96,8394.46,8441.49,8488520192,1.43744E+11
2018/5/12,8441.44,8664.86,8223.5,8504.89,6821380096,1.44841E+11
2018/5/13,8515.49,8773.55,8395.12,8723.94,5866379776,1.48588E+11
2018/5/14,8713.1,8881.12,8367.97,8716.79,7364149760,1.4848E+11
2018/5/15,8705.19,8836.19,8456.45,8510.38,6705710080,1.4498E+11
2018/5/16,8504.41,8508.43,8175.49,8368.83,6760220160,1.42587E+11
2018/5/17,8370.05,8445.54,8054.12,8094.32,5862530048,1.37924E+11
2018/5/18,8091.83,8274.12,7974.82,8250.97,5764190208,1.40608E+11
2018/5/19,8255.73,8372.06,8183.35,8247.18,4712399872,1.40559E+11
2018/5/20,8246.99,8562.41,8205.24,8513.25,5191059968,1.4511E+11
2018/5/21,8522.33,8557.52,8365.12,8418.99,5154990080,1.43519E+11
2018/5/22,8419.87,8423.25,8004.58,8041.78,5137010176,1.37104E+11
2018/5/23,8037.08,8054.66,7507.88,7557.82,6491120128,1.28868E+11
2018/5/24,7561.12,7738.6,7331.14,7587.34,6049220096,1.29385E+11
2018/5/25,7592.3,7659.14,7392.65,7480.14,4867829760,1.27574E+11
2018/5/26,7486.48,7595.16,7349.12,7355.88,4051539968,1.25469E+11
2018/5/27,7362.08,7381.74,7270.96,7368.22,4056519936,1.25695E+11
2018/5/28,7371.31,7419.05,7100.89,7135.99,5040600064,1.21747E+11
2018/5/29,7129.46,7526.42,7090.68,7472.59,5662660096,1.27503E+11
2018/5/30,7469.73,7573.77,7313.6,7406.52,4922540032,1.26392E+11
2018/5/31,7406.15,7608.9,7361.13,7494.17,5127130112,1.27903E+11
2018/6/1,7500.7,7604.73,7407.34,7541.45,4921460224,1.28726E+11
2018/6/2,7536.72,7695.83,7497.26,7643.45,4939299840,1.30482E+11
2018/6/3,7632.09,7754.89,7613.04,7720.25,4851760128,1.31808E+11
2018/6/4,7722.53,7753.82,7474.04,7514.47,4993169920,1.28312E+11
2018/6/5,7500.9,7643.23,7397,7633.76,4961739776,1.30366E+11
2018/6/6,7625.97,7680.43,7502.01,7653.98,4692259840,1.30725E+11
2018/6/7,7650.82,7741.27,7650.82,7678.24,4485799936,1.31153E+11
2018/6/8,7685.14,7698.19,7558.4,7624.92,4227579904,1.30256E+11
2018/6/9,7632.52,7683.58,7531.98,7531.98,3845220096,1.28682E+11
2018/6/10,7499.55,7499.55,6709.07,6786.02,5804839936,1.15948E+11
2018/6/11,6799.29,6910.18,6706.63,6906.92,4745269760,1.18026E+11
2018/6/12,6905.82,6907.96,6542.08,6582.36,4654380032,1.12492E+11
2018/6/13,6596.88,6631.66,6285.63,6349.9,5052349952,1.08531E+11
2018/6/14,6342.75,6707.14,6334.46,6675.35,5138710016,1.14106E+11
2018/6/15,6674.08,6681.08,6433.87,6456.58,3955389952,1.10379E+11
2018/6/16,6455.45,6592.49,6402.29,6550.16,3194170112,1.11992E+11
2018/6/17,6545.53,6589.11,6499.27,6499.27,3104019968,1.11135E+11
2018/6/18,6510.07,6781.14,6446.68,6734.82,4039200000,1.15176E+11
2018/6/19,6742.39,6822.5,6709.92,6769.94,4057029888,1.1579E+11
2018/6/20,6770.76,6821.56,6611.88,6776.55,3888640000,1.15916E+11
2018/6/21,6780.09,6810.94,6715.17,6729.74,3529129984,1.1513E+11
2018/6/22,6737.88,6747.08,6006.6,6083.69,5079810048,1.04089E+11
2018/6/23,6090.1,6224.82,6071.81,6162.48,3431360000,1.05449E+11
2018/6/24,6164.28,6223.78,5826.41,6173.23,4566909952,1.05647E+11
2018/6/25,6171.97,6327.37,6119.68,6249.18,5500810240,1.06958E+11
2018/6/26,6253.55,6290.16,6093.67,6093.67,3279759872,1.04308E+11
2018/6/27,6084.4,6180,6052.85,6157.13,3296219904,1.05404E+11
2018/6/28,6153.16,6170.41,5873.05,5903.44,3467800064,1.01072E+11
2018/6/29,5898.13,6261.66,5835.75,6218.3,3966230016,1.06475E+11
2018/6/30,6214.22,6465.51,6214.22,6404,4543860224,1.09666E+11
2018/7/1,6411.68,6432.85,6289.29,6385.82,4788259840,1.09366E+11
2018/7/2,6380.38,6683.86,6305.7,6614.18,4396930048,1.13289E+11
2018/7/3,6596.66,6671.37,6447.75,6529.59,4672309760,1.11849E+11
2018/7/4,6550.87,6771.92,6450.46,6597.55,4176689920,1.13025E+11
2018/7/5,6599.71,6749.54,6546.65,6639.14,4999240192,1.13748E+11
2018/7/6,6638.69,6700.94,6533.55,6673.5,4313959936,1.14351E+11
2018/7/7,6668.71,6863.99,6579.24,6856.93,3961080064,1.17507E+11
2018/7/8,6857.8,6885.91,6747.98,6773.88,3386210048,1.16097E+11
2018/7/9,6775.08,6838.68,6724.34,6741.75,3718129920,1.15558E+11
2018/7/10,6739.21,6767.74,6320.72,6329.95,4052430080,1.08511E+11
2018/7/11,6330.77,6444.96,6330.47,6394.71,3644859904,1.09632E+11
2018/7/12,6396.78,6397.1,6136.42,6228.81,3770170112,1.06799E+11
2018/7/13,6235.03,6310.55,6192.24,6238.05,3805400064,1.06968E+11
2018/7/14,6247.5,6298.19,6212.22,6276.12,2923670016,1.07631E+11
2018/7/15,6272.7,6403.46,6256.51,6359.64,3285459968,1.09075E+11
2018/7/16,6357.01,6741.75,6357.01,6741.75,4725799936,1.15638E+11
2018/7/17,6739.65,7387.24,6684.17,7321.04,5961950208,1.25589E+11
2018/7/18,7315.32,7534.99,7280.47,7370.78,6103410176,1.26458E+11
2018/7/19,7378.2,7494.46,7295.46,7466.86,5111629824,1.28123E+11
2018/7/20,7467.4,7594.67,7323.26,7354.13,4936869888,1.26203E+11
2018/7/21,7352.72,7437.64,7262.41,7419.29,3726609920,1.27333E+11
2018/7/22,7417.8,7537.95,7383.82,7418.49,3695460096,1.27337E+11
2018/7/23,7414.71,7771.5,7409.1,7711.11,5132480000,1.32375E+11
2018/7/24,7716.51,8424.27,7705.5,8424.27,7277689856,1.44635E+11
2018/7/25,8379.66,8416.87,8086.36,8181.39,5845400064,1.40483E+11
2018/7/26,8176.85,8290.33,7878.71,7951.58,4899089920,1.36553E+11
2018/7/27,7950.4,8262.66,7839.76,8165.01,5195879936,1.40236E+11
2018/7/28,8169.06,8222.85,8110.77,8192.15,3988750080,1.40717E+11
2018/7/29,8205.82,8272.26,8141.18,8218.46,4107190016,1.41186E+11
2018/7/30,8221.58,8235.5,7917.5,8180.48,5551400000,1.40547E+11
2018/7/31,8181.2,8181.53,7696.93,7780.44,5287530000,1.33688E+11
2018/8/1,7769.04,7769.04,7504.95,7624.91,4797620000,1.3103E+11
2018/8/2,7634.19,7712.77,7523.44,7567.15,4214110000,1.30052E+11
2018/8/3,7562.14,7562.14,7328.65,7434.39,4627150000,1.27786E+11
2018/8/4,7438.67,7497.49,6984.07,7032.85,4268390000,1.209E+11
2018/8/5,7031.08,7102.77,6940.7,7068.48,3679110000,1.21526E+11
2018/8/6,7062.94,7166.55,6890.54,6951.8,3925900000,1.19532E+11
2018/8/7,6958.32,7146.56,6748.24,6753.12,4682800000,1.16128E+11
2018/8/8,6746.85,6746.85,6226.22,6305.8,5064430000,1.08448E+11
2018/8/9,6305.56,6625.73,6249.07,6568.23,4267040000,1.12974E+11
2018/8/10,6571.42,6591.26,6124.52,6184.71,4528680000,1.06391E+11
2018/8/11,6185.79,6455.74,6109.03,6295.73,4047850000,1.08314E+11
2018/8/12,6283.65,6409.85,6237.5,6322.69,5665250000,1.0879E+11
2018/8/13,6341.36,6537.05,6225.72,6297.57,4083980000,1.0837E+11
2018/8/14,6287.66,6287.94,5971.05,6199.71,5301700000,1.06696E+11
2018/8/15,6221.42,6588.49,6221.42,6308.52,4895450000,1.08582E+11
2018/8/16,6294.23,6473.5,6276.41,6334.73,4328420000,1.09045E+11
2018/8/17,6340.91,6582.5,6324.97,6580.63,4992990000,1.13291E+11
2018/8/18,6583.43,6617.35,6353.73,6423.76,3984520000,1.10603E+11
2018/8/19,6422.57,6537.98,6361.55,6506.07,3311170000,1.12032E+11
2018/8/20,6500.51,6536.92,6297.93,6308.53,3665100000,1.08642E+11
2018/8/21,6301.07,6500.87,6298.24,6488.76,3377180000,1.11758E+11
2018/8/22,6486.25,6816.79,6310.11,6376.71,4668110000,1.09841E+11
2018/8/23,6371.34,6546.54,6371.34,6534.88,3426180000,1.12577E+11
2018/8/24,6551.52,6719.96,6498.64,6719.96,4097820000,1.15778E+11
2018/8/25,6719.95,6789.63,6700.96,6763.19,3312600000,1.16534E+11
2018/8/26,6754.64,6774.75,6620.75,6707.26,3295500000,1.15585E+11
2018/8/27,6710.8,6884.64,6689.71,6884.64,4019000000,1.18658E+11
2018/8/28,6891.08,7109.56,6882.34,7096.28,4659940000,1.22319E+11
2018/8/29,7091.71,7113.3,6970.82,7047.16,4145880000,1.21485E+11
2018/8/30,7043.76,7072.69,6834.69,6978.23,4463250000,1.2031E+11
2018/8/31,6973.97,7057.17,6920.16,7037.58,4495650000,1.21347E+11
2018/9/1,7044.81,7242.29,7038.05,7193.25,4116050000,1.24045E+11
2018/9/2,7189.58,7306.31,7132.16,7272.72,4329540000,1.25428E+11
2018/9/3,7279.03,7317.94,7208.15,7260.06,4087760000,1.25223E+11
2018/9/4,7263,7388.26,7255.44,7361.66,4273640000,1.26987E+11
2018/9/5,7361.46,7388.43,6792.83,6792.83,5800460000,1.17186E+11
2018/9/6,6755.14,6755.14,6404.72,6529.17,5523470000,1.1265E+11
2018/9/7,6528.92,6555.29,6396.87,6467.07,4264680000,1.1159E+11
2018/9/8,6460.17,6534.25,6197.52,6225.98,3835060000,1.07442E+11
2018/9/9,6223.38,6446.26,6201.22,6300.86,3671890000,1.08747E+11
2018/9/10,6301.57,6374.98,6292.76,6329.7,3714100000,1.09256E+11
2018/9/11,6331.88,6398.92,6260.21,6321.2,3849910000,1.0912E+11
2018/9/12,6317.01,6363.87,6265.09,6351.8,4064230000,1.09662E+11
2018/9/13,6354.24,6535.41,6354.24,6517.31,4210910000,1.12531E+11
2018/9/14,6515.41,6596.1,6456.17,6512.71,4076220000,1.12462E+11
2018/9/15,6509.4,6561.72,6493.55,6543.2,3216300000,1.13E+11
2018/9/16,6536.68,6544.33,6460.1,6517.18,3273730000,1.12562E+11
2018/9/17,6514.06,6540.21,6257.52,6281.2,3910780000,1.08497E+11
2018/9/18,6280.91,6384.18,6265.71,6371.3,4180090000,1.10065E+11
2018/9/19,6371.85,6448.46,6208.34,6398.54,4431340000,1.10548E+11
2018/9/20,6398.85,6529.26,6395.95,6519.67,4348110000,1.12653E+11
2018/9/21,6513.87,6794.33,6496.36,6734.95,6531940000,1.16385E+11
2018/9/22,6735.05,6814.56,6616.8,6721.98,4509660000,1.16174E+11
2018/9/23,6715.32,6766.15,6679.42,6710.63,4197500000,1.1599E+11
2018/9/24,6704.77,6713.56,6580.9,6595.41,4177310000,1.14011E+11
2018/9/25,6603.64,6603.64,6381.86,6446.47,4726180000,1.1145E+11
2018/9/26,6452.79,6585.91,6397.89,6495,4437300000,1.123E+11
2018/9/27,6495.29,6712.1,6464.95,6676.75,4606810000,1.15455E+11
2018/9/28,6678.75,6785.03,6598.32,6644.13,5014430000,1.14904E+11
2018/9/29,6643.1,6643.1,6511.65,6601.96,4363690000,1.14187E+11
2018/9/30,6604.71,6643.78,6566.54,6625.56,4002280000,1.14609E+11
2018/10/1,6619.85,6653.3,6549.08,6589.62,4000970000,1.14E+11
2018/10/2,6593.24,6611.84,6537.9,6556.1,3979260000,1.13431E+11
2018/10/3,6553.86,6571.46,6454.03,6502.59,3887310000,1.12517E+11
2018/10/4,6497.91,6603.31,6497.91,6576.69,3838410000,1.13811E+11
2018/10/5,6574.15,6623.62,6557.41,6622.48,3671500000,1.14615E+11
2018/10/6,6622.45,6628.54,6577.8,6588.31,3259740000,1.14034E+11
2018/10/7,6590.68,6641.49,6557.04,6602.95,3306630000,1.14299E+11
2018/10/8,6600.19,6675.06,6576.04,6652.23,3979460000,1.15163E+11
2018/10/9,6653.08,6661.41,6606.94,6642.64,3580810000,1.15008E+11
2018/10/10,6640.29,6640.29,6538.96,6585.53,3787650000,1.14031E+11
2018/10/11,6586.74,6586.74,6243.74,6256.24,5181640000,1.08342E+11
2018/10/12,6239.25,6328.5,6236.47,6274.58,3783500000,1.0867E+11
2018/10/13,6278.08,6308.51,6259.81,6285.99,3064030000,1.08878E+11
2018/10/14,6288.49,6363.21,6280.15,6290.93,3085320000,1.08973E+11
2018/10/15,6292.64,6965.06,6258.68,6596.54,7370770000,1.1428E+11
2018/10/16,6601.41,6673.59,6571.37,6596.11,4074800000,1.14284E+11
2018/10/17,6590.52,6601.21,6517.45,6544.43,4088420000,1.13399E+11
2018/10/18,6542.33,6567.54,6450.04,6476.71,3924080000,1.12237E+11
2018/10/19,6478.07,6493.68,6445.31,6465.41,3578870000,1.12053E+11
2018/10/20,6460.92,6497.72,6449,6489.19,3379130000,1.12477E+11
2018/10/21,6490.09,6556.38,6476,6482.35,3253610000,1.12369E+11
2018/10/22,6486.05,6543.8,6462.98,6487.16,3672860000,1.12465E+11
2018/10/23,6472.36,6506.01,6451.27,6475.74,3716150000,1.1228E+11
2018/10/24,6478.89,6521.99,6468.86,6495.84,3424670000,1.12637E+11
2018/10/25,6484.65,6504.65,6447.03,6476.29,3230550000,1.1231E+11
2018/10/26,6468.44,6498.29,6449.61,6474.75,3306050000,1.12294E+11
2018/10/27,6480.84,6507.41,6453.53,6480.38,3393250000,1.12403E+11
2018/10/28,6482.66,6502.28,6447.91,6486.39,3445190000,1.12518E+11
2018/10/29,6492.35,6503.6,6306.99,6332.63,4199910000,1.09863E+11
2018/10/30,6337.04,6364.99,6310.14,6334.27,3781100000,1.09904E+11
2018/10/31,6336.99,6349.16,6316.88,6317.61,4191240000,1.09627E+11
2018/11/1,6318.14,6547.14,6311.83,6377.78,3789400000,1.10684E+11
2018/11/2,6378.92,6396.86,6327.38,6388.44,4234870000,1.1088E+11
2018/11/3,6387.24,6400.07,6342.37,6361.26,3658640000,1.10421E+11
2018/11/4,6365.47,6388.63,6294.57,6376.13,4390020000,1.10689E+11
2018/11/5,6363.62,6480.59,6363.62,6419.66,4174800000,1.11456E+11
2018/11/6,6433.38,6463.55,6408.16,6461.01,4700040000,1.12096E+11
2018/11/7,6468.5,6552.16,6468.31,6530.14,4941260000,1.13396E+11
2018/11/8,6522.27,6536.92,6438.53,6453.72,4665260000,1.12078E+11
2018/11/9,6442.6,6456.46,6373.37,6385.62,4346820000,1.10906E+11
2018/11/10,6386.13,6437.28,6385.31,6409.22,3705320000,1.11326E+11
2018/11/11,6413.63,6423.25,6350.17,6411.27,3939060000,1.11373E+11
2018/11/12,6411.76,6434.21,6360.47,6371.27,4295770000,1.1069E+11
2018/11/13,6373.19,6395.27,6342.67,6359.49,4503800000,1.10494E+11
2018/11/14,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
2018/11/15,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
2018/11/16,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
2018/11/17,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
2018/11/18,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
2018/11/19,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
2018/11/20,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
2018/11/21,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
2018/11/22,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
2018/11/23,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166
2018/11/24,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
2018/11/25,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
2018/11/26,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
2018/11/27,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
2018/11/28,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088
2018/11/29,4269,4413.02,4145.77,4278.85,6503347767,74451016927
2018/11/30,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
2018/12/1,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
2018/12/2,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
2018/12/3,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
2018/12/4,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
2018/12/5,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
2018/12/6,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508
2018/12/7,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
2018/12/8,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
2018/12/9,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
2018/12/10,3612.05,3647.33,3470.14,3502.66,5020968740,61004445982
2018/12/11,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
2018/12/12,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
2018/12/13,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
2018/12/14,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
2018/12/15,3244,3275.38,3191.3,3236.76,3551763561,56400691425
2018/12/16,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
2018/12/17,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
2018/12/18,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
2018/12/19,3706.82,3949.32,3687.23,3745.95,6810689119,65299132785
2018/12/20,3742.2,4191.23,3728.97,4134.44,8927129279,72078243771
